window,latency,throughput,vault_id1,failures1,model_serial_list1,...,vault_id10,failures10,model_serial_list10
1719670745000,5000,0.2,1126,1,[HGST HUH721212ALN604, AAG637TH], , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1719670760000,5001,1.2,1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1146,1,[ST14000NM001G, ZLW18S61],1022,1,[ST4000DM000, Z305BBHH], , , , , , , , , , , , , , , , 
1719670765000,5000,0.4,1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1146,1,[ST14000NM001G, ZLW18S61],1022,1,[ST4000DM000, Z305BBHH], , , , , , , , 
1719670785000,5000,0.4,1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1146,1,[ST14000NM001G, ZLW18S61],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1022,1,[ST4000DM000, Z305BBHH]
1719670790000,5000,0.8,1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1033,1,[ST8000DM002, ZA11PX9E],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1007,1,[ST4000DM000, Z302AKWY]
1719670795000,5000,1.0,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671305000,5000,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671310000,4999,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671315000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671320000,5001,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671330000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671340000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671345000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671350000,5000,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671360000,5000,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671365000,5000,0.8,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671370000,4998,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671385000,5000,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671390000,5000,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671395000,5000,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671405000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671420000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671425000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671430000,5001,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671435000,5001,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671440000,5000,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671445000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671455000,5000,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671460000,4999,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671470000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671475000,5001,0.6,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671480000,5001,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671490000,4999,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671500000,5000,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671505000,5001,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671510000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671520000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671525000,5001,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671530000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671540000,5000,0.4,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671550000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671560000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
1719671575000,5000,0.2,1033,2,[ST8000DM002, ZA11PX9E], [ST8000DM002, ZA11HN58],1133,2,[TOSHIBA MG07ACA14TA, Z8A0A07RF97G], [TOSHIBA MG07ACA14TA, Z8B0A0AFF97G],1152,1,[WDC WUH721414ALE6L4, QGKAK35T],1123,1,[HGST HUH721212ALN604, AAG6AWVH],1093,1,[ST10000NM0086, ZA214RHN],1126,1,[HGST HUH721212ALN604, AAG637TH],1032,1,[ST8000DM002, ZA134MV9],1065,1,[ST12000NM0008, ZHZ4Y3NL],1066,1,[TOSHIBA MG07ACA14TA, X880A0NBF97G],1037,1,[ST8000DM002, ZA13YXAF]
